55 ; 30000.00 ; 60 ; 4 
56 ; 30000.00 ; 45 ; 3 
56 ; 30000.00 ; 45 ; 3 
56 ; 30000.00 ; 45 ; 3 
57 ; 15000.00 ; 15 ; 1 
58 ; 100000.00 ; 175 ; 7 
58 ; 100000.00 ; 175 ; 7 
58 ; 100000.00 ; 175 ; 7 
58 ; 100000.00 ; 175 ; 7 
58 ; 100000.00 ; 175 ; 7 
58 ; 100000.00 ; 175 ; 7 
58 ; 100000.00 ; 175 ; 7 
59 ; 15000.00 ; 30 ; 2 
59 ; 15000.00 ; 30 ; 2 
60 ; 75000.00 ; 150 ; 6 
60 ; 75000.00 ; 150 ; 6 
60 ; 75000.00 ; 150 ; 6 
60 ; 75000.00 ; 150 ; 6 
60 ; 75000.00 ; 150 ; 6 
60 ; 75000.00 ; 150 ; 6 
61 ; 75000.00 ; 150 ; 6 
61 ; 75000.00 ; 150 ; 6 
61 ; 75000.00 ; 150 ; 6 
61 ; 75000.00 ; 150 ; 6 
61 ; 75000.00 ; 150 ; 6 
61 ; 75000.00 ; 150 ; 6 
62 ; 45000.00 ; 75 ; 5 
62 ; 45000.00 ; 75 ; 5 
62 ; 45000.00 ; 75 ; 5 
62 ; 45000.00 ; 75 ; 5 
62 ; 45000.00 ; 75 ; 5 
63 ; 100000.00 ; 200 ; 8 
63 ; 100000.00 ; 200 ; 8 
63 ; 100000.00 ; 200 ; 8 
63 ; 100000.00 ; 200 ; 8 
63 ; 100000.00 ; 200 ; 8 
63 ; 100000.00 ; 200 ; 8 
63 ; 100000.00 ; 200 ; 8 
63 ; 100000.00 ; 200 ; 8 
64 ; 100000.00 ; 175 ; 7 
64 ; 100000.00 ; 175 ; 7 
64 ; 100000.00 ; 175 ; 7 
64 ; 100000.00 ; 175 ; 7 
64 ; 100000.00 ; 175 ; 7 
64 ; 100000.00 ; 175 ; 7 
64 ; 100000.00 ; 175 ; 7 
65 ; 75000.00 ; 150 ; 6 
65 ; 75000.00 ; 150 ; 6 
65 ; 75000.00 ; 150 ; 6 
65 ; 75000.00 ; 150 ; 6 
65 ; 75000.00 ; 150 ; 6 
65 ; 75000.00 ; 150 ; 6 
66 ; 100000.00 ; 175 ; 7 
66 ; 100000.00 ; 175 ; 7 
66 ; 100000.00 ; 175 ; 7 
66 ; 100000.00 ; 175 ; 7 
66 ; 100000.00 ; 175 ; 7 
66 ; 100000.00 ; 175 ; 7 
66 ; 100000.00 ; 175 ; 7 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
67 ; 125000.00 ; 250 ; 10 
68 ; 30000.00 ; 60 ; 4 
68 ; 30000.00 ; 60 ; 4 
68 ; 30000.00 ; 60 ; 4 
68 ; 30000.00 ; 60 ; 4 
69 ; 100000.00 ; 200 ; 8 
69 ; 100000.00 ; 200 ; 8 
69 ; 100000.00 ; 200 ; 8 
69 ; 100000.00 ; 200 ; 8 
69 ; 100000.00 ; 200 ; 8 
69 ; 100000.00 ; 200 ; 8 
69 ; 100000.00 ; 200 ; 8 
69 ; 100000.00 ; 200 ; 8 
70 ; 45000.00 ; 75 ; 5 
70 ; 45000.00 ; 75 ; 5 
70 ; 45000.00 ; 75 ; 5 
70 ; 45000.00 ; 75 ; 5 
70 ; 45000.00 ; 75 ; 5 
71 ; 75000.00 ; 150 ; 6 
71 ; 75000.00 ; 150 ; 6 
71 ; 75000.00 ; 150 ; 6 
71 ; 75000.00 ; 150 ; 6 
71 ; 75000.00 ; 150 ; 6 
71 ; 75000.00 ; 150 ; 6 
72 ; 30000.00 ; 45 ; 3 
72 ; 30000.00 ; 45 ; 3 
72 ; 30000.00 ; 45 ; 3 
73 ; 75000.00 ; 150 ; 6 
73 ; 75000.00 ; 150 ; 6 
73 ; 75000.00 ; 150 ; 6 
73 ; 75000.00 ; 150 ; 6 
73 ; 75000.00 ; 150 ; 6 
73 ; 75000.00 ; 150 ; 6 
74 ; 45000.00 ; 75 ; 5 
74 ; 45000.00 ; 75 ; 5 
74 ; 45000.00 ; 75 ; 5 
74 ; 45000.00 ; 75 ; 5 
74 ; 45000.00 ; 75 ; 5 
75 ; 100000.00 ; 200 ; 8 
75 ; 100000.00 ; 200 ; 8 
75 ; 100000.00 ; 200 ; 8 
75 ; 100000.00 ; 200 ; 8 
75 ; 100000.00 ; 200 ; 8 
75 ; 100000.00 ; 200 ; 8 
75 ; 100000.00 ; 200 ; 8 
75 ; 100000.00 ; 200 ; 8 
76 ; 45000.00 ; 75 ; 5 
76 ; 45000.00 ; 75 ; 5 
76 ; 45000.00 ; 75 ; 5 
76 ; 45000.00 ; 75 ; 5 
76 ; 45000.00 ; 75 ; 5 
77 ; 45000.00 ; 75 ; 5 
77 ; 45000.00 ; 75 ; 5 
77 ; 45000.00 ; 75 ; 5 
77 ; 45000.00 ; 75 ; 5 
77 ; 45000.00 ; 75 ; 5 
78 ; 30000.00 ; 60 ; 4 
78 ; 30000.00 ; 60 ; 4 
78 ; 30000.00 ; 60 ; 4 
78 ; 30000.00 ; 60 ; 4 
79 ; 15000.00 ; 15 ; 1 
80 ; 100000.00 ; 200 ; 8 
80 ; 100000.00 ; 200 ; 8 
80 ; 100000.00 ; 200 ; 8 
80 ; 100000.00 ; 200 ; 8 
80 ; 100000.00 ; 200 ; 8 
80 ; 100000.00 ; 200 ; 8 
80 ; 100000.00 ; 200 ; 8 
80 ; 100000.00 ; 200 ; 8 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
81 ; 125000.00 ; 225 ; 9 
82 ; 100000.00 ; 175 ; 7 
82 ; 100000.00 ; 175 ; 7 
82 ; 100000.00 ; 175 ; 7 
82 ; 100000.00 ; 175 ; 7 
82 ; 100000.00 ; 175 ; 7 
82 ; 100000.00 ; 175 ; 7 
82 ; 100000.00 ; 175 ; 7 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
83 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
84 ; 125000.00 ; 225 ; 9 
85 ; 45000.00 ; 75 ; 5 
85 ; 45000.00 ; 75 ; 5 
85 ; 45000.00 ; 75 ; 5 
85 ; 45000.00 ; 75 ; 5 
85 ; 45000.00 ; 75 ; 5 
86 ; 30000.00 ; 60 ; 4 
86 ; 30000.00 ; 60 ; 4 
86 ; 30000.00 ; 60 ; 4 
86 ; 30000.00 ; 60 ; 4 
87 ; 15000.00 ; 30 ; 2 
87 ; 15000.00 ; 30 ; 2 
88 ; 45000.00 ; 75 ; 5 
88 ; 45000.00 ; 75 ; 5 
88 ; 45000.00 ; 75 ; 5 
88 ; 45000.00 ; 75 ; 5 
88 ; 45000.00 ; 75 ; 5 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
89 ; 125000.00 ; 250 ; 10 
90 ; 30000.00 ; 45 ; 3 
90 ; 30000.00 ; 45 ; 3 
90 ; 30000.00 ; 45 ; 3 
91 ; 15000.00 ; 15 ; 1 
92 ; 100000.00 ; 175 ; 7 
92 ; 100000.00 ; 175 ; 7 
92 ; 100000.00 ; 175 ; 7 
92 ; 100000.00 ; 175 ; 7 
92 ; 100000.00 ; 175 ; 7 
92 ; 100000.00 ; 175 ; 7 
92 ; 100000.00 ; 175 ; 7 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
93 ; 125000.00 ; 225 ; 9 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
94 ; 125000.00 ; 250 ; 10 
95 ; 30000.00 ; 45 ; 3 
95 ; 30000.00 ; 45 ; 3 
95 ; 30000.00 ; 45 ; 3 
96 ; 100000.00 ; 175 ; 7 
96 ; 100000.00 ; 175 ; 7 
96 ; 100000.00 ; 175 ; 7 
96 ; 100000.00 ; 175 ; 7 
96 ; 100000.00 ; 175 ; 7 
96 ; 100000.00 ; 175 ; 7 
96 ; 100000.00 ; 175 ; 7 
97 ; 100000.00 ; 175 ; 7 
97 ; 100000.00 ; 175 ; 7 
97 ; 100000.00 ; 175 ; 7 
97 ; 100000.00 ; 175 ; 7 
97 ; 100000.00 ; 175 ; 7 
97 ; 100000.00 ; 175 ; 7 
97 ; 100000.00 ; 175 ; 7 
98 ; 45000.00 ; 75 ; 5 
98 ; 45000.00 ; 75 ; 5 
98 ; 45000.00 ; 75 ; 5 
98 ; 45000.00 ; 75 ; 5 
98 ; 45000.00 ; 75 ; 5 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
99 ; 125000.00 ; 250 ; 10 
100 ; 75000.00 ; 150 ; 6 
100 ; 75000.00 ; 150 ; 6 
100 ; 75000.00 ; 150 ; 6 
100 ; 75000.00 ; 150 ; 6 
100 ; 75000.00 ; 150 ; 6 
100 ; 75000.00 ; 150 ; 6 
101 ; 15000.00 ; 15 ; 1 
102 ; 45000.00 ; 75 ; 5 
102 ; 45000.00 ; 75 ; 5 
102 ; 45000.00 ; 75 ; 5 
102 ; 45000.00 ; 75 ; 5 
102 ; 45000.00 ; 75 ; 5 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
103 ; 125000.00 ; 225 ; 9 
104 ; 100000.00 ; 200 ; 8 
104 ; 100000.00 ; 200 ; 8 
104 ; 100000.00 ; 200 ; 8 
104 ; 100000.00 ; 200 ; 8 
104 ; 100000.00 ; 200 ; 8 
104 ; 100000.00 ; 200 ; 8 
104 ; 100000.00 ; 200 ; 8 
104 ; 100000.00 ; 200 ; 8 
105 ; 15000.00 ; 30 ; 2 
105 ; 15000.00 ; 30 ; 2 
106 ; 100000.00 ; 200 ; 8 
106 ; 100000.00 ; 200 ; 8 
106 ; 100000.00 ; 200 ; 8 
106 ; 100000.00 ; 200 ; 8 
106 ; 100000.00 ; 200 ; 8 
106 ; 100000.00 ; 200 ; 8 
106 ; 100000.00 ; 200 ; 8 
106 ; 100000.00 ; 200 ; 8 
107 ; 30000.00 ; 45 ; 3 
107 ; 30000.00 ; 45 ; 3 
107 ; 30000.00 ; 45 ; 3 
108 ; 100000.00 ; 200 ; 8 
108 ; 100000.00 ; 200 ; 8 
108 ; 100000.00 ; 200 ; 8 
108 ; 100000.00 ; 200 ; 8 
108 ; 100000.00 ; 200 ; 8 
108 ; 100000.00 ; 200 ; 8 
108 ; 100000.00 ; 200 ; 8 
108 ; 100000.00 ; 200 ; 8 
109 ; 30000.00 ; 45 ; 3 
109 ; 30000.00 ; 45 ; 3 
109 ; 30000.00 ; 45 ; 3 
110 ; 30000.00 ; 45 ; 3 
110 ; 30000.00 ; 45 ; 3 
110 ; 30000.00 ; 45 ; 3 
111 ; 100000.00 ; 175 ; 7 
111 ; 100000.00 ; 175 ; 7 
111 ; 100000.00 ; 175 ; 7 
111 ; 100000.00 ; 175 ; 7 
111 ; 100000.00 ; 175 ; 7 
111 ; 100000.00 ; 175 ; 7 
111 ; 100000.00 ; 175 ; 7 
112 ; 15000.00 ; 30 ; 2 
112 ; 15000.00 ; 30 ; 2 
113 ; 15000.00 ; 15 ; 1 
114 ; 100000.00 ; 175 ; 7 
114 ; 100000.00 ; 175 ; 7 
114 ; 100000.00 ; 175 ; 7 
114 ; 100000.00 ; 175 ; 7 
114 ; 100000.00 ; 175 ; 7 
114 ; 100000.00 ; 175 ; 7 
114 ; 100000.00 ; 175 ; 7 
115 ; 15000.00 ; 30 ; 2 
115 ; 15000.00 ; 30 ; 2 
116 ; 75000.00 ; 150 ; 6 
116 ; 75000.00 ; 150 ; 6 
116 ; 75000.00 ; 150 ; 6 
116 ; 75000.00 ; 150 ; 6 
116 ; 75000.00 ; 150 ; 6 
116 ; 75000.00 ; 150 ; 6 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
117 ; 125000.00 ; 250 ; 10 
118 ; 45000.00 ; 75 ; 5 
118 ; 45000.00 ; 75 ; 5 
118 ; 45000.00 ; 75 ; 5 
118 ; 45000.00 ; 75 ; 5 
118 ; 45000.00 ; 75 ; 5 
119 ; 125000.00 ; 250 ; 10 
119 ; 125000.00 ; 250 ; 10 
119 ; 125000.00 ; 250 ; 10 
119 ; 125000.00 ; 250 ; 10 
119 ; 125000.00 ; 250 ; 10 
119 ; 125000.00 ; 250 ; 10 
